Cobar Public School (1878),"6-8 Blakey Street Cobar NSW, 2835",2835,Bourke - Cobar - Coonamble,02 6836 2039,cobar-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Cobar%20Public%20School%2C%206-8%20Blakey%20Street%20Cobar%20NSW%2C%202835,https://cobar-p.schools.nsw.gov.au/about-our-school.html
Cobargo Public School,Wandella Road Cobargo NSW 2550,2550,Capital Region,02 6493 6482,cobargo-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Cobargo%20Public%20School%2C%20Wandella%20Road%20Cobargo%20NSW%202550,https://cobargo-p.schools.nsw.gov.au/
Cobbitty Public School (1882),306 Cobbitty Road Cobbitty NSW 2570,2570,Southern and Southwest Sydney,02 4651 2262,cobbitty-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Cobbitty%20Public%20School%2C%20306%20Cobbitty%20Road%20Cobbitty%20NSW%202570,https://cobbitty-p.schools.nsw.gov.au/about-our-school.html
Coffee Camp Public School,1846 Nimbin Road Coffee Camp NSW 2480,2480,Richmond - Tweed,02 6689 9259,coffeecamp-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Coffee%20Camp%20Public%20School%2C%201846%20Nimbin%20Road%20Coffee%20Camp%20NSW%202480,https://coffeecamp-p.schools.nsw.gov.au/
Coffs Harbour High School,Corner Edinburgh and Nile Streets Coffs Harbour NSW 2450,2450,Coffs Harbour - Grafton,02 6652 3466,coffsharb-h.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Coffs%20Harbour%20High%20School%2C%20Corner%20Edinburgh%20and%20Nile%20Streets%20Coffs%20Harbour%20NSW%202450,https://coffsharb-h.schools.nsw.gov.au/
Coffs Harbour Public School,Salamander Street Coffs Harbour NSW 2450,2450,Coffs Harbour - Grafton,02 6652 3355,coffsharb-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Coffs%20Harbour%20Public%20School%2C%20Salamander%20Street%20Coffs%20Harbour%20NSW%202450,https://coffsharb-p.schools.nsw.gov.au/
Coffs Harbour Senior College,,null,,,,,https://www.seniorcollege.com.au/
Coleambally Central School,Kingfisher Avenue Coleambally NSW 2707,2707,Upper Murray excl Albury,02 6954 4131,coleamball-c.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Coleambally%20Central%20School%2C%20Kingfisher%20Avenue%20Coleambally%20NSW%202707,https://coleamball-c.schools.nsw.gov.au/
Coledale Public School (1912),699 Lawrence Hargrave Drive Coledale NSW 2515,2515,Illawarra,02 4267 1885,coledale-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Coledale%20Public%20School%2C%20699%20Lawrence%20Hargrave%20Drive%20Coledale%20NSW%202515,https://coledale-p.schools.nsw.gov.au/about-our-school.html
Collarenebri Central School (1885),High Street Collarenebri NSW 2833,2833,Bourke - Cobar - Coonamble,02 6756 2204,collareneb-c.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Collarenebri%20Central%20School%2C%20High%20Street%20Collarenebri%20NSW%202833,https://collareneb-c.schools.nsw.gov.au/
Collaroy Plateau Public School (1954),41 Plateau Road Collaroy Plateau NSW 2097,2097,Central and Northern Sydney,02 9971 5214,collaroypl-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Collaroy%20Plateau%20Public%20School%2C%2041%20Plateau%20Road%20Collaroy%20Plateau%20NSW%202097,https://collaroypl-p.schools.nsw.gov.au/
Collector Public School,"Lorn Street, Collector NSW 2581",2581,Capital Region,02 4848 0024,collector-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Collector%20Public%20School%2C%20Lorn%20Street%2C%20%20Collector%20NSW%202581,https://collector-p.schools.nsw.gov.au/
Collingullie Public School (1878),,null,,,,,https://tutorsfield.com.au/articles/wpbdp_listing/collingullie-public-school-1878/
Collins Creek Public School,480 Collins Valley Road Collins Creek NSW 2474,2474,Richmond - Tweed,02 6633 1278,collinsck-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Collins%20Creek%20Public%20School%2C%20480%20Collins%20Valley%20Road%20Collins%20Creek%20NSW%202474,https://collinsck-p.schools.nsw.gov.au/
Colo Heights Public School,3018 Putty Road Colo Heights NSW 2756,2756,Western Sydney and Blue Mountains,02 4565 0202,colohts-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Colo%20Heights%20Public%20School%2C%203018%20Putty%20Road%20Colo%20Heights%20NSW%202756,https://colohts-p.schools.nsw.gov.au/
Colo High School,"218 Bells Line of Road North Richmond, NSW 2754",2754,Western Sydney and Blue Mountains,02 45712011,colo-h.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Colo%20High%20School%2C%20218%20Bells%20Line%20of%20Road%20North%20Richmond%2C%20NSW%202754,https://colo-h.schools.nsw.gov.au/
Colo Vale Public School (1882/1985),83-91 Wattle Street Colo Vale NSW 2575,2575,Southern Highlands and Shoalhaven,02 4889 4250,colovale-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Colo%20Vale%20Public%20School%2C%2083-91%20Wattle%20Street%20Colo%20Vale%20NSW%202575,https://colovale-p.schools.nsw.gov.au/
Colyton High School,,null,,,,,https://web1.colyton-h.schools.nsw.edu.au/
Colyton Public School (1861),"43-81 Nelson Street Mount Druitt NSW, 2770",2770,Western Sydney and Blue Mountains,02 9625 8185,colyton-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Colyton%20Public%20School%2C%2043-81%20Nelson%20Street%20Mount%20Druitt%20NSW%2C%202770,https://colyton-p.schools.nsw.gov.au/
Comboyne Public School,11 Hill Street Comboyne NSW 2429,2429,Mid North Coast,02 6550 4174,comboyne-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Comboyne%20Public%20School%2C%2011%20Hill%20Street%20Comboyne%20NSW%202429,https://comboyne-p.schools.nsw.gov.au/
Comleroy Road Public School (1880),McMahons Road Kurrajong NSW 2758,2758,Western Sydney and Blue Mountains,02 4576 1600,comleroyrd-p.school@det.nsw.edu.au ,https://www.google.com/maps/dir/?api=1&destination=Comleroy%20Road%20Public%20School%2C%20McMahons%20Road%20Kurrajong%20NSW%202758,https://comleroyrd-p.schools.nsw.gov.au/
Como Public School (1884),Genoa St Como NSW 2226,2226,Southern and Southwest Sydney,02 9528 9003,como-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Como%20Public%20School%2C%20Genoa%20St%20Como%20NSW%202226,https://como-p.schools.nsw.gov.au/about-our-school.html
Como West Public School (1950),,null,,,,,https://en.wikipedia.org/wiki/Como_West_Public_School
Conargo Public School (1878),Conargo Road Conargo NSW 2710,2710,Upper Murray excl Albury,03 5884 6624,conargo-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Conargo%20Public%20School%2C%20Conargo%20Road%20Conargo%20NSW%202710,https://conargo-p.schools.nsw.gov.au/
Concord High School,"3 Stanley Street Concord NSW, 2137",2137,Western Sydney and Blue Mountains,02 9745 3777,concord-h.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Concord%20High%20School%2C%203%20Stanley%20Street%20Concord%20NSW%2C%202137,https://concord-h.schools.nsw.gov.au/
Concord Public School,Cnr Burwood Rd & Stanley St Concord NSW 2137,2137,Western Sydney and Blue Mountains,02 9744 8427,concord-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Concord%20Public%20School%2C%20Cnr%20Burwood%20Rd%20&%20%20Stanley%20St%20Concord%20NSW%202137,https://concord-p.schools.nsw.gov.au/
Concord West Public School (1929),345 Queen Street Concord West NSW 2138,2138,Western Sydney and Blue Mountains,02 9743 1580,concordw-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Concord%20West%20Public%20School%2C%20345%20Queen%20Street%20Concord%20West%20NSW%202138,https://concordw-p.schools.nsw.gov.au/about-our-school.html
Condell Park High School,,null,,,,,https://www.condellpk-h.schools.nsw.edu.au/
Condell Park Public School,Augusta Street Condell Park NSW 2200,2200,Southern and Southwest Sydney,02 9796 7998,condellpk-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Condell%20Park%20Public%20School%2C%20Augusta%20Street%20Condell%20Park%20NSW%202200,https://condellpk-p.schools.nsw.gov.au/
Condobolin High School,Corner of Innes and Busby Street Condobolin NSW 2877,2877,Bourke - Cobar - Coonamble,02 6895 2333,condobolin-h.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Condobolin%20High%20School%2C%20Corner%20of%20Innes%20and%20Busby%20Street%20Condobolin%20NSW%202877,https://condobolin-h.schools.nsw.gov.au/
Condobolin Public School (1867),,null,,,,,https://condobolin-p.schools.nsw.gov.au/content/dam/doe/sws/schools/c/condobolin-p/news/2017/7/150_year_celebrationinviteupdated.pdf
Condong Public School,"77 McLeod Street Condong, NSW 2484",2484,Richmond - Tweed,02 6672 2390,condong-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Condong%20Public%20School%2C%2077%20McLeod%20Street%20Condong%2C%20NSW%202484,https://condong-p.schools.nsw.gov.au/
Congewai Public School,605 Congewai Road Congewai NSW 2325,2325,Hunter Valley excl Newcastle,02 4998 1366,congewai-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Congewai%20Public%20School%2C%20605%20Congewai%20Road%20Congewai%20NSW%202325,https://congewai-p.schools.nsw.gov.au/
Coniston Public School (1921),123 Auburn Street Coniston NSW 2500,2500,Illawarra,02 4229 1117,coniston-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Coniston%20Public%20School%2C%20123%20Auburn%20Street%20Coniston%20NSW%202500,https://coniston-p.schools.nsw.gov.au/
Connells Point Public School (1933),,null,,,,,"https://en.wikipedia.org/wiki/Connells_Point,_New_South_Wales"
Conservatorium High School,,null,,,,,https://conhigh.nsw.edu.au/
Cooerwull Public School (1867),319 Main Street Lithgow NSW 2790,2790,Central West,02 6351 3106,cooerwull-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Cooerwull%20Public%20School%20Primary%20Campus%2C%20319%20Main%20Street%20Lithgow%20NSW%202790,https://cooerwull-p.schools.nsw.gov.au/
Coogee Public School (1876),,null,,,,,https://www.coogeepublicschool.com/index.php?option=com_content&view=article&id=1&Itemid=138
Cook School,1 Pitt street Loftus NSW 2232,2232,Southern and Southwest Sydney,02 8539 7155,cook-s.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Cook%20School%2C%201%20Pitt%20street%20Loftus%20NSW%202232,https://cook-s.schools.nsw.gov.au/
Coolah Central School,13 Binnia Street Coolah NSW 2843,2843,Dubbo,02 6377 1101,coolah-c.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Coolah%20Central%20School%2C%2013%20Binnia%20Street%20Coolah%20NSW%202843,https://coolah-c.schools.nsw.gov.au/
Coolamon Central School,75 Methul Street Coolamon NSW 2701,2701,Riverina,02 6927 3209,coolamon-c.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Coolamon%20Central%20School%2C%2075%20Methul%20Street%20Coolamon%20NSW%202701,https://coolamon-c.schools.nsw.gov.au/
Coolongolook Public School,50 Lombard Street Coolongolook NSW 2423,2423,Mid North Coast,02 4997 7183,coolongolo-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Coolongolook%20Public%20School%2C%2050%20Lombard%20Street%20Coolongolook%20NSW%202423,https://coolongolo-p.schools.nsw.gov.au/
Cooma North Public School (1953),Baroona Avenue Cooma North NSW 2630,2630,Capital Region,02 6452 1742,coomanth-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Cooma%20North%20Public%20School%2C%20Baroona%20Avenue%20Cooma%20North%20NSW%202630,https://coomanth-p.schools.nsw.gov.au/about-our-school.html
Cooma Public School (1848),Commissioner Street Cooma NSW 2630,2630,Capital Region,02 6452 1933,cooma-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Cooma%20Public%20School%2C%20Commissioner%20Street%20Cooma%20NSW%202630,https://cooma-p.schools.nsw.gov.au/
Coomealla High School,Silver City Highway Dareton NSW 2717,2717,Lower Murray,03 5027 4506,coomealla-h.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Coomealla%20High%20School%2C%20Silver%20City%20Highway%20Dareton%20NSW%202717,https://coomealla-h.schools.nsw.gov.au/
Coonabarabran High School,,null,,,,,https://coonabarabranhigh.com/wp/
Coonabarabran Public School,Newell Highway Coonabarabran NSW 2357,2357,Dubbo,02 6842 1771,coonabarab-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Coonabarabran%20Public%20School%2C%20Newell%20Highway%20Coonabarabran%20NSW%202357,https://coonabarab-p.schools.nsw.gov.au/
Coonamble High School,Aberford Street Coonamble NSW 2829,2829,Dubbo,02 6822 1522,coonamble-h.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Coonamble%20High%20School%2C%20Aberford%20Street%20Coonamble%20NSW%202829,https://coonamble-h.schools.nsw.gov.au/
Coonamble Public School (1870),Bertram Street Coonamble NSW 2829,2829,Dubbo,02 6822 1966,coonamble-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Coonamble%20Public%20School%2C%20Bertram%20Street%20Coonamble%20NSW%202829,https://coonamble-p.schools.nsw.gov.au/
Coopernook Public School,12 Macquarie Street Coopernook NSW 2426,2426,Mid North Coast,02 6556 3162,coopernook-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Coopernook%20Public%20School%2C%2012%20Macquarie%20Street%20Coopernook%20NSW%202426,https://coopernook-p.schools.nsw.gov.au/
Coorabell Public School (1891),"21 Mango Lane Coorabell NSW, 2479",2479,Richmond - Tweed,02 6684 7281,coorabell-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Coorabell%20Public%20School%2C%2021%20Mango%20Lane%20Coorabell%20NSW%2C%202479,https://coorabell-p.schools.nsw.gov.au/
Cooranbong Public School,Government Road Cooranbong NSW 2265,2265,Newcastle and Lake Macquarie,02 4977 1122,cooranbong-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Cooranbong%20Public%20School%2C%20Government%20Road%20Cooranbong%20NSW%202265,https://cooranbong-p.schools.nsw.gov.au/
Cootamundra High School,22 Poole Street Cootamundra NSW 2590,2590,Riverina,02 6942 2711,cootamundr-h.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Cootamundra%20High%20School%2C%2022%20Poole%20Street%20Cootamundra%20NSW%202590,https://cootamundr-h.schools.nsw.gov.au/
Cootamundra Public School (1875),48-60 Cooper Street Cootamundra NSW 2590,2590,Riverina,02 6942 1402,cootamundr-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Cootamundra%20Public%20School%2C%2048-60%20Cooper%20Street%20Cootamundra%20NSW%202590,https://cootamundr-p.schools.nsw.gov.au/
Copacabana Public School (1983),,null,,,,,https://www.facebook.com/CopacabanaPublicSchool/
Copmanhurst Public School,13 Prescott Street Copmanhurst NSW 2460,2460,Coffs Harbour - Grafton,02 6647 3121,copmanhurs-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Copmanhurst%20Public%20School%2C%2013%20Prescott%20Street%20Copmanhurst%20NSW%202460,https://copmanhurs-p.schools.nsw.gov.au/
Coraki Public School (1868),50 Adam Street Coraki NSW 2471,2471,Richmond - Tweed,02 6683 2073,coraki-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Coraki%20Public%20School%2C%2050%20Adam%20Street%20Coraki%20NSW%202471,https://coraki-p.schools.nsw.gov.au/
Coramba Public School,6 Short Street Coramba NSW 2450,2450,Coffs Harbour - Grafton,02 6654 4227,coramba-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Coramba%20Public%20School%2C%206%20Short%20Street%20Coramba%20NSW%202450,https://coramba-p.schools.nsw.gov.au/
Coreen School,12 Hereward Highway Blacktown NSW 2148,2148,Western Sydney and Blue Mountains,02 9622 1095,coreen-s.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Coreen%20School%2C%2012%20Hereward%20Highway%20Blacktown%20NSW%202148,https://coreen-s.schools.nsw.gov.au/
Corindi Public School,Coral Street Corindi Beach NSW 2456,2456,Coffs Harbour - Grafton,02 6649 2734,corindi-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Corindi%20Public%20School%2C%20Coral%20Street%20Corindi%20Beach%20NSW%202456,https://corindi-p.schools.nsw.gov.au/
Corndale Public School,647 Corndale Road Corndale NSW 2480,2480,Richmond - Tweed,02 6628 4305,corndale-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Corndale%20Public%20School%2C%20647%20Corndale%20Road%20Corndale%20NSW%202480,https://corndale-p.schools.nsw.gov.au/
Corowa High School,69 Redlands Road Corowa NSW 2646,2646,Upper Murray excl Albury,02 6033 1889,corowa-h.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Corowa%20High%20School%2C%2069%20Redlands%20Road%20Corowa%20NSW%202646,https://corowa-h.schools.nsw.gov.au/
Corowa Public School,244 Honour Avenue Corowa NSW 2646,2646,Upper Murray excl Albury,02 6033 1606,corowa-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Corowa%20Public%20School%2C%20244%20Honour%20Avenue%20Corowa%20NSW%202646,https://corowa-p.schools.nsw.gov.au/
Corowa South Public School,158 Hume Street Corowa NSW 2646,2646,Upper Murray excl Albury,02 6033 1535,corowasth-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Corowa%20South%20Public%20School%2C%20158%20Hume%20Street%20Corowa%20NSW%202646,https://corowasth-p.schools.nsw.gov.au/
Corrimal East Public School (1952),Duff Parade East Corrimal NSW 2518,2518,Illawarra,02 4284 4582,corrimale-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Corrimal%20East%20Public%20School%2C%20Duff%20Parade%20East%20Corrimal%20NSW%202518,https://corrimale-p.schools.nsw.gov.au/about-our-school.html
Corrimal High School,88b Murray Road Corrimal East NSW 2518,2518,Illawarra,02 4285 1199,corrimal-h.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Corrimal%20High%20School%2C%2088b%20Murray%20Road%20Corrimal%20East%20NSW%202518,https://corrimal-h.schools.nsw.gov.au/
